,iid_pid,iid,id,gender,idg,condtn,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,field,from,zipcode,career
50,6754.0,448.0,9.0,Male,18.0,2.0,10.0,439.0,yes,0,yes,29.0,2.0,20,10,50,5,10,5,9.0,3.0,10.0,9.0,10.0,2.3333333333333335,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
51,6753.0,448.0,9.0,Male,18.0,2.0,9.0,438.0,no,0,yes,23.0,2.0,14,15,16,17,18,20,8.0,2.0,4.0,5.0,10.0,2.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
52,6752.0,448.0,9.0,Male,18.0,2.0,8.0,437.0,yes,0,yes,23.0,2.0,15,15,18,18,14,20,7.0,6.0,9.0,10.0,9.0,9.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
53,6751.0,448.0,9.0,Male,18.0,2.0,7.0,436.0,yes,0,yes,23.0,2.0,28,8,17,22,17,8,10.0,10.0,10.0,10.0,10.0,10.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
54,6750.0,448.0,9.0,Male,18.0,2.0,6.0,435.0,yes,0,no,22.0,1.0,25,5,20,25,15,10,9.0,9.0,10.0,10.0,9.0,7.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
55,6749.0,448.0,9.0,Male,18.0,2.0,5.0,434.0,no,0,yes,27.0,2.0,30,15,15,30,0,10,7.0,6.0,6.0,5.0,7.0,7.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
56,6748.0,448.0,9.0,Male,18.0,2.0,4.0,433.0,no,0,no,30.0,6.0,20,20,20,20,10,10,6.0,5.0,5.0,5.0,8.0,5.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
57,6747.0,448.0,9.0,Male,18.0,2.0,3.0,432.0,no,0,yes,28.0,2.0,15,30,30,10,10,5,8.0,6.0,8.0,7.0,9.0,5.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
58,6746.0,448.0,9.0,Male,18.0,2.0,2.0,431.0,yes,0,no,27.0,4.0,15,15,25,15,15,15,9.0,8.0,9.0,9.0,5.0,2.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
59,6745.0,448.0,9.0,Male,18.0,2.0,1.0,430.0,no,0,no,22.0,4.0,10,25,15,20,15,15,6.0,8.0,8.0,9.0,9.0,4.0,22.0,Law ,European/Caucasian-American,1.0,1.0,5,Seemed like a fun night out,2.0,Several times a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,0.0,5,5,5,5,5,5,Law/Business,New York City,"10,021",Business Management
60,6744.0,447.0,8.0,Male,16.0,2.0,10.0,439.0,no,0,no,29.0,2.0,20,10,50,5,10,5,7.0,7.0,9.0,3.0,9.0,0.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
61,6743.0,447.0,8.0,Male,16.0,2.0,9.0,438.0,no,0,no,23.0,2.0,14,15,16,17,18,20,6.0,3.0,4.0,2.0,9.0,4.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
62,6742.0,447.0,8.0,Male,16.0,2.0,8.0,437.0,no,0,no,23.0,2.0,15,15,18,18,14,20,8.0,8.0,10.0,7.0,10.0,7.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
63,6741.0,447.0,8.0,Male,16.0,2.0,7.0,436.0,no,0,no,23.0,2.0,28,8,17,22,17,8,7.0,10.0,9.0,9.0,9.0,8.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
64,6740.0,447.0,8.0,Male,16.0,2.0,6.0,435.0,no,0,no,22.0,1.0,25,5,20,25,15,10,6.0,10.0,9.0,8.0,8.0,4.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
65,6739.0,447.0,8.0,Male,16.0,2.0,5.0,434.0,yes,0,no,27.0,2.0,30,15,15,30,0,10,10.0,10.0,10.0,10.0,10.0,9.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
66,6738.0,447.0,8.0,Male,16.0,2.0,4.0,433.0,no,0,no,30.0,6.0,20,20,20,20,10,10,7.0,7.0,7.0,5.0,5.0,3.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
67,6737.0,447.0,8.0,Male,16.0,2.0,3.0,432.0,no,0,no,28.0,2.0,15,30,30,10,10,5,7.0,9.0,10.0,10.0,10.0,8.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
68,6736.0,447.0,8.0,Male,16.0,2.0,2.0,431.0,no,0,yes,27.0,4.0,15,15,25,15,15,15,8.0,9.0,8.0,7.0,8.0,2.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
69,6735.0,447.0,8.0,Male,16.0,2.0,1.0,430.0,no,0,yes,22.0,4.0,10,25,15,20,15,15,5.0,8.0,8.0,8.0,6.0,3.0,26.0,Political Science/International Affairs,Asian/Pacific Islander/Asian-American,1.0,1.0,10,Seemed like a fun night out,7.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,0.0,10,10,10,10,10,10,Public Policy,India,"110,003",Public Finance
70,6734.0,446.0,7.0,Male,14.0,2.0,10.0,439.0,yes,0,no,29.0,2.0,20,10,50,5,10,5,7.0,7.0,9.0,5.0,9.0,3.3333333333333335,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
71,6733.0,446.0,7.0,Male,14.0,2.0,9.0,438.0,yes,0,no,23.0,2.0,14,15,16,17,18,20,6.0,4.0,7.0,3.0,7.0,6.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
72,6732.0,446.0,7.0,Male,14.0,2.0,8.0,437.0,no,0,no,23.0,2.0,15,15,18,18,14,20,6.0,8.0,9.0,9.0,10.0,8.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
73,6731.0,446.0,7.0,Male,14.0,2.0,7.0,436.0,no,0,no,23.0,2.0,28,8,17,22,17,8,7.0,10.0,9.0,9.0,7.0,8.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
74,6730.0,446.0,7.0,Male,14.0,2.0,6.0,435.0,no,0,no,22.0,1.0,25,5,20,25,15,10,4.0,4.0,4.0,4.0,4.0,4.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
75,6729.0,446.0,7.0,Male,14.0,2.0,5.0,434.0,no,0,no,27.0,2.0,30,15,15,30,0,10,7.0,5.0,5.0,3.0,3.0,5.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
76,6728.0,446.0,7.0,Male,14.0,2.0,4.0,433.0,yes,0,no,30.0,6.0,20,20,20,20,10,10,9.0,8.0,8.0,5.0,7.0,5.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
77,6727.0,446.0,7.0,Male,14.0,2.0,3.0,432.0,yes,0,no,28.0,2.0,15,30,30,10,10,5,3.0,9.0,9.0,6.0,9.0,7.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
78,6726.0,446.0,7.0,Male,14.0,2.0,2.0,431.0,no,0,no,27.0,4.0,15,15,25,15,15,15,7.0,9.0,9.0,8.0,6.0,2.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
79,6725.0,446.0,7.0,Male,14.0,2.0,1.0,430.0,no,0,no,22.0,4.0,10,25,15,20,15,15,5.0,9.0,9.0,6.0,8.0,4.0,28.0, Business/Econ/Finance,Latino/Hispanic American,2.0,2.0,0,Seemed like a fun night out,4.0,Once a week,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,0.0,0,0,0,0,0,0,MBA,"Bogota, Colombia",0,Finance
80,6724.0,445.0,6.0,Male,12.0,2.0,10.0,439.0,yes,0,yes,29.0,2.0,20,10,50,5,10,5,7.0,7.0,7.0,6.0,7.0,3.6666666666666665,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
81,6723.0,445.0,6.0,Male,12.0,2.0,9.0,438.0,no,0,yes,23.0,2.0,14,15,16,17,18,20,7.0,7.0,10.0,9.0,10.0,8.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
82,6722.0,445.0,6.0,Male,12.0,2.0,8.0,437.0,no,0,yes,23.0,2.0,15,15,18,18,14,20,7.0,7.0,8.0,9.0,9.0,8.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
83,6721.0,445.0,6.0,Male,12.0,2.0,7.0,436.0,no,0,yes,23.0,2.0,28,8,17,22,17,8,8.0,10.0,9.0,9.0,8.0,7.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
84,6720.0,445.0,6.0,Male,12.0,2.0,6.0,435.0,no,0,no,22.0,1.0,25,5,20,25,15,10,4.0,5.0,8.0,7.0,7.0,6.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
85,6719.0,445.0,6.0,Male,12.0,2.0,5.0,434.0,no,0,yes,27.0,2.0,30,15,15,30,0,10,7.0,9.0,7.0,7.0,7.0,7.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
86,6718.0,445.0,6.0,Male,12.0,2.0,4.0,433.0,no,0,no,30.0,6.0,20,20,20,20,10,10,7.0,7.0,7.0,6.0,5.0,3.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
87,6717.0,445.0,6.0,Male,12.0,2.0,3.0,432.0,yes,0,yes,28.0,2.0,15,30,30,10,10,5,8.0,7.0,8.0,7.0,9.0,10.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
88,6716.0,445.0,6.0,Male,12.0,2.0,2.0,431.0,no,0,no,27.0,4.0,15,15,25,15,15,15,5.0,3.0,4.0,3.0,6.0,1.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
89,6715.0,445.0,6.0,Male,12.0,2.0,1.0,430.0,no,0,no,22.0,4.0,10,25,15,20,15,15,5.0,8.0,8.0,6.0,7.0,2.0,30.0,Political Science/International Affairs,European/Caucasian-American,1.0,1.0,12,To meet new people,5.0,Twice a wee,International/Humanitarian Affairs ,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,0.0,12,12,12,12,12,12,SIPA - Energy,"Burlington, Vermont","11,576",Energy Management
90,6714.0,444.0,5.0,Male,10.0,2.0,10.0,439.0,no,0,yes,29.0,2.0,20,10,50,5,10,5,8.0,7.0,8.0,8.0,9.0,3.0,26.0, Business/Econ/Finance,European/Caucasian-American,5.0,1.0,0,To meet new people,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,0.0,0,0,0,0,0,0,MBA,"Los Angeles, CA","10,016",Media Management
91,6713.0,444.0,5.0,Male,10.0,2.0,9.0,438.0,no,0,yes,23.0,2.0,14,15,16,17,18,20,8.0,2.0,6.0,4.0,10.0,2.0,26.0, Business/Econ/Finance,European/Caucasian-American,5.0,1.0,0,To meet new people,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,0.0,0,0,0,0,0,0,MBA,"Los Angeles, CA","10,016",Media Management
92,6712.0,444.0,5.0,Male,10.0,2.0,8.0,437.0,no,0,yes,23.0,2.0,15,15,18,18,14,20,8.0,6.0,9.0,8.0,9.0,7.0,26.0, Business/Econ/Finance,European/Caucasian-American,5.0,1.0,0,To meet new people,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,0.0,0,0,0,0,0,0,MBA,"Los Angeles, CA","10,016",Media Management
93,6711.0,444.0,5.0,Male,10.0,2.0,7.0,436.0,no,0,yes,23.0,2.0,28,8,17,22,17,8,10.0,9.0,9.0,10.0,10.0,9.0,26.0, Business/Econ/Finance,European/Caucasian-American,5.0,1.0,0,To meet new people,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,0.0,0,0,0,0,0,0,MBA,"Los Angeles, CA","10,016",Media Management
94,6710.0,444.0,5.0,Male,10.0,2.0,6.0,435.0,no,0,no,22.0,1.0,25,5,20,25,15,10,8.0,9.0,8.0,8.0,8.0,6.0,26.0, Business/Econ/Finance,European/Caucasian-American,5.0,1.0,0,To meet new people,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,0.0,0,0,0,0,0,0,MBA,"Los Angeles, CA","10,016",Media Management
95,6709.0,444.0,5.0,Male,10.0,2.0,5.0,434.0,no,0,yes,27.0,2.0,30,15,15,30,0,10,9.0,8.0,7.0,7.0,7.0,7.0,26.0, Business/Econ/Finance,European/Caucasian-American,5.0,1.0,0,To meet new people,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,0.0,0,0,0,0,0,0,MBA,"Los Angeles, CA","10,016",Media Management
96,6708.0,444.0,5.0,Male,10.0,2.0,4.0,433.0,no,0,no,30.0,6.0,20,20,20,20,10,10,8.0,6.0,6.0,5.0,5.0,3.0,26.0, Business/Econ/Finance,European/Caucasian-American,5.0,1.0,0,To meet new people,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,0.0,0,0,0,0,0,0,MBA,"Los Angeles, CA","10,016",Media Management
97,6707.0,444.0,5.0,Male,10.0,2.0,3.0,432.0,no,0,yes,28.0,2.0,15,30,30,10,10,5,10.0,10.0,10.0,10.0,10.0,9.0,26.0, Business/Econ/Finance,European/Caucasian-American,5.0,1.0,0,To meet new people,4.0,Twice a wee,Banking/Consulting/Finance/Marketing/Business/CEO/Entrepreneur/Admin,8.0,8.0,9.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,7.0,1.0,10.0,3.0,5.0,5.0,6.0,3.0,0.0,0,0,0,0,0,0,MBA,"Los Angeles, CA","10,016",Media Management
